year,temp_C_global
2000,0.16479484510079268
2001,0.19821613040996744
2002,0.222804990962151
2003,0.2347817569526076
2004,0.23833007165562714
2005,0.23839465832745121
2006,0.23661798450498517
2007,0.2391230952941752
2008,0.24880553795883775
2009,0.2625702805377119
2010,0.2815844389586192
2011,0.3039543928747439
2012,0.3276544786079436
2013,0.3545600367674724
2014,0.3797371323393608
2015,0.40426413220642365
2016,0.42828316400372146
2017,0.4518149375979179
2018,0.47545616759015297
2019,0.4985917609357502
2020,0.5218353841341008
2021,0.545577434285778
2022,0.5706137260164601
2023,0.5952395674337048
2024,0.6171316094440371
2025,0.6335782820399689
2026,0.6439171199880169
2027,0.6499547313536489
2028,0.6543438445297558
2029,0.6580642937890306
2030,0.6623264840586423
2031,0.6688853233829539
2032,0.6782630234402973
2033,0.6915351715136415
2034,0.7098085471780495
2035,0.7294906667268279
2036,0.7485038159772952
2037,0.7649550994689256
2038,0.7785007484332516
2039,0.7892213892019002
2040,0.796359338552691
2041,0.8015011067586559
2042,0.8067693105346281
2043,0.8137642081891525
2044,0.8231777259612989
2045,0.8367537055250209
2046,0.8536702758951729
2047,0.8720611373041531
2048,0.8894644287381777
2049,0.9022805305537531
2050,0.9092684827060953
2051,0.9127797621910627
2052,0.9151898840053776
2053,0.9173681195201326
2054,0.921028089018344
2055,0.9281707605446401
2056,0.9391795244982653
2057,0.9509071811397982
2058,0.9615369803320943
2059,0.9716045304539629
2060,0.9791257024009761
2061,0.9832685576213922
2062,0.9855632162959542
2063,0.9876957709296186
2064,0.9906834083102938
2065,0.9951402938188287
2066,1.0029899669549551
2067,1.0143597943488034
2068,1.0268025533666318
2069,1.0374226520427745
2070,1.0445679015061327
2071,1.0482140889147011
2072,1.0501306040161649
2073,1.0520149736432156
2074,1.0537627405508192
2075,1.0557323669387646
2076,1.0583443766799308
2077,1.0622907953657743
2078,1.0688447182408316
2079,1.0779942667288875
2080,1.0883901213419935
2081,1.09821366039005
2082,1.106604239752095
2083,1.1127156881012237
2084,1.1170189434569295
2085,1.1194389330929329
2086,1.120347602020963
2087,1.1218918459012537
2088,1.1248481355947588
2089,1.130147929266751
2090,1.1389582897215542
2091,1.1500689535992243
2092,1.1625091394062317
2093,1.1730720963676986
2094,1.1787230807253293
2095,1.1807605330774402
2096,1.180543772645712
2097,1.179788198803977
2098,1.1796985515314804
2099,1.1814033034813691
2100,1.1864552252916347
2101,1.1950142115039712
2102,1.2038325009908353
2103,1.2107577880820544
2104,1.2158269776795445
2105,1.218495111115915
2106,1.2196252951090631
2107,1.2203820184936676
2108,1.2215566208469248
2109,1.2239345858960733
2110,1.2283740309329956
2111,1.236322919478947
2112,1.2451354052252708
2113,1.2522607088665312
2114,1.2565849680362164
2115,1.2587046107193072
2116,1.2594745265251928
2117,1.259239519240175
2118,1.259138938475353
2119,1.2597866512962403
2120,1.2625312225671985
2121,1.2683657853727548
2122,1.276894036712569
2123,1.2839868666455356
2124,1.2887844599851048
2125,1.2913896108819976
2126,1.291073792459012
2127,1.2897734947998492
2128,1.288592324377861
2129,1.2883595148409597
2130,1.2904819646706516
2131,1.297046809557606
2132,1.305439179213846
