year,temp_C_global
2000,0.1466202663348387
2001,0.1889035277703629
2002,0.21874249186429717
2003,0.23535149571765035
2004,0.24845230877390756
2005,0.2603896311063627
2006,0.2677592814669617
2007,0.2770388039154249
2008,0.2929331930665492
2009,0.3110708570311135
2010,0.33123399971023615
2011,0.35425545398523306
2012,0.37741798194848164
2013,0.4041425806772857
2014,0.4299227970114935
2015,0.45279424669509505
2016,0.47527628163973745
2017,0.49780011137829316
2018,0.5202245539298015
2019,0.5418268644504521
2020,0.5630554780225888
2021,0.5846847996388901
2022,0.6077998089005897
2023,0.631088559455922
2024,0.6527377226981349
2025,0.6706364295054715
2026,0.6839949180472543
2027,0.6938206561716859
2028,0.7018466235820232
2029,0.7088327986182613
2030,0.7158911902056301
2031,0.7245325005222912
2032,0.7352079534524237
2033,0.7486596690460924
2034,0.7657405260740203
2035,0.784194799833802
2036,0.802488666477234
2037,0.819232036081779
2038,0.8339563317405186
2039,0.8466232684415339
2040,0.8565912240560297
2041,0.8648799847590799
2042,0.8729745211283518
2043,0.8820969091710839
2044,0.8928756558181049
2045,0.9066452866605231
2046,0.9230557861072927
2047,0.9408802614683646
2048,0.9583996302160566
2049,0.9729749518243375
2050,0.9834759639271119
2051,0.9913901711700607
2052,0.9984034529531615
2053,1.0051422564886954
2054,1.0128369316351389
2055,1.0229900859573013
2056,1.0360530909242067
2057,1.0500166991385433
2058,1.063549625732135
2059,1.0769199240322624
2060,1.088726846506701
2061,1.0982819006474989
2062,1.1065442153719531
2063,1.1146468806094183
2064,1.1233643037120973
2065,1.1332057429482671
2066,1.1455791452148731
2067,1.1607472912343475
2068,1.1771260764930616
2069,1.1926742255356668
2070,1.2060730344494521
2071,1.2171102077918547
2072,1.2268549657891903
2073,1.2364633913576744
2074,1.245914000719154
2075,1.2554692540600008
2076,1.265463292216039
2077,1.276414297684699
2078,1.2892825451970844
2079,1.3041875069234874
2080,1.320280469642325
2081,1.3362351215109518
2082,1.3513034775833068
2083,1.3648153885442666
2084,1.3769746150164455
2085,1.3877077072279653
2086,1.397211371507352
2087,1.4069660221630595
2088,1.4176132056583324
2089,1.4298858835887271
2090,1.444709305476116
2091,1.4613444366513813
2092,1.4790954941150969
2093,1.4957693996503099
2094,1.5090724733586347
2095,1.5196371083721152
2096,1.5282996001177502
2097,1.536214594209722
2098,1.5442997780855494
2099,1.5534238678963752
2100,1.5647896400577515
2101,1.5738497885852758
2102,1.5803354219401542
2103,1.5877914590055884
2104,1.5953251812656748
2105,1.601721095094626
2106,1.6072813236420518
2107,1.6128416835373778
2108,1.6190261177321785
2109,1.62655420581383
2110,1.6362713239234266
2111,1.649645254552616
2112,1.6643098426227332
2113,1.6776573643300865
2114,1.6884169953760395
2115,1.6968974482175692
2116,1.703850862204575
2117,1.7095616788069923
2118,1.7151530703693045
2119,1.721298508528759
2120,1.7293922588146824
2121,1.7405641525250002
2122,1.754609202286764
2123,1.7676604543242878
2124,1.7785961127170768
2125,1.7873843410237797
2126,1.7931493370375997
2127,1.7976305917048765
2128,1.80194289781328
2129,1.8069727868733696
2130,1.8142008055904069
2131,1.8258152042241433
2132,1.8396073089632203
2133,1.8526651721996972
2134,1.8636557493306962
2135,1.871203173242391
2136,1.8755241349367568
2137,1.8785400766205105
2138,1.881740266806148
2139,1.8853119195258476
2140,1.8898128509853938
2141,1.8963753829306564
2142,1.9052917489613077
2143,1.9147547415568078
2144,1.9237237538902519
2145,1.931948511941886
2146,1.9383083548644398
2147,1.943522447724182
2148,1.9481516027929744
2149,1.9521079198139328
2150,1.9560673047868478
2151,1.9603991908699925
2152,1.9662185634081077
2153,1.9750238729045373
2154,1.986312862901836
2155,1.9971996256366311
2156,2.006027002049304
2157,2.0124480114238392
2158,2.0160561442862917
2159,2.0174887147219676
2160,2.018112877804647
2161,2.0193268266439297
2162,2.022577226403249
2163,2.0292485714585213
2164,2.039239728529148
2165,2.048717523242911
2166,2.056303660823701
2167,2.0610529285937433
2168,2.0622460137423193
2169,2.0618423085451765
2170,2.061119451521826
2171,2.060994371694867
2172,2.062445688182751
2173,2.066962738484638
2174,2.0739991542639715
2175,2.0819932611709753
2176,2.089617005781131
2177,2.0951134541728655
2178,2.0977458461809033
2179,2.098511366182954
2180,2.0983520532691036
2181,2.0978198451938526
2182,2.0974180029829412
2183,2.0974659209819086
2184,2.098527071132392
2185,2.1013130289004223
2186,2.1070237672018846
2187,2.11416700810746
2188,2.1210959966149145
2189,2.127953511018921
2190,2.132847845587374
2191,2.1349386671238975
2192,2.135621011428119
2193,2.1361914012782472
2194,2.1372834415221282
2195,2.139491411018254
2196,2.1443207040062773
2197,2.152234487547045
2198,2.1615962590327302
2199,2.1697383053596075
2200,2.175230195573674
2201,2.1778080001883833
2202,2.178650117117716
2203,2.179212160475887
2204,2.179367633323755
2205,2.1794741932998685
2206,2.1799657255856424
2207,2.1814141921689623
2208,2.1849365366675104
2209,2.1907133666558005
2210,2.1978934661201497
2211,2.2048715318713707
2212,2.2107479888661365
2213,2.2149036857561937
2214,2.2175109215068782
2215,2.21850912325864
2216,2.2181739116750094
2217,2.218141557679688
2218,2.2191784418755343
2219,2.222089589478498
2220,2.227747200231971
2221,2.235452937369234
2222,2.244784435442438
2223,2.2531775820517264
2224,2.258006058079842
2225,2.259970236236547
2226,2.2598095831887512
2227,2.2589706186515977
2228,2.2583747789644852
2229,2.2589702835221495
2230,2.262385150551856
2231,2.268075572790564
2232,2.2741472124177617
2233,2.2801288313795838
2234,2.2850401036290156
2235,2.2881046895430797
2236,2.2891482693615246
2237,2.288910257408643
2238,2.288727982535869
2239,2.2892101098734594
2240,2.2912350196818556
2241,2.2960510641963463
2242,2.30362238670332
2243,2.3115165607998516
2244,2.317888755274
2245,2.3217566164765606
2246,2.3228956308998536
2247,2.32279623033312
2248,2.3221558461521297
2249,2.3211732980204056
2250,2.3203653209773334
2251,2.320070382243326
2252,2.321034033275145
2253,2.324120621325433
2254,2.3294705903847226
2255,2.335379480415783
2256,2.3407319471145978
2257,2.3451770526236033
2258,2.3477399908457417
2259,2.3486311085291303
2260,2.3479594940230544
2261,2.3462780794282505
2262,2.3451289561307753
2263,2.345154547622301
2264,2.347222665202108
2265,2.3521781055069164
2266,2.3592103544365473
2267,2.367237125309656
2268,2.373206550959699
2269,2.3756316936517394
2270,2.3754682655319557
2271,2.3737185801337177
2272,2.3713930845824622
2273,2.369503746464264
2274,2.3696364749985666
2275,2.372527585952717
2276,2.377371349882769
2277,2.3821847503357376
2278,2.3858264885668086
2279,2.387902267659921
2280,2.3877531656240705
2281,2.3861344800858584
2282,2.384512781107859
2283,2.3834250840120466
2284,2.383672888179712
2285,2.3866300122767647
2286,2.39250718886143
2287,2.3993226273697013
2288,2.4050611146058443
2289,2.407452551242377
2290,2.407254449964438
2291,2.4060061648743583
2292,2.403628122425524
2293,2.4010036466940767
2294,2.399486081580163
2295,2.4007539113628593
2296,2.4048752956993122
2297,2.4109615141257175
2298,2.4170527233244763
2299,2.4206296305669235
2300,2.4213508384257207
