year,temp_C_global
2000,0.1674750287799719
2001,0.21594301088161794
2002,0.25448748660354237
2003,0.280879307702919
2004,0.30025513767958634
2005,0.31538530075707283
2006,0.32588347946873886
2007,0.3378928581719892
2008,0.3558321459907434
2009,0.37746905944117226
2010,0.4021447691028939
2011,0.42874555707886886
2012,0.4558648125347259
2013,0.48661969887836987
2014,0.5171174183660908
2015,0.5487868598390709
2016,0.5832971361385167
2017,0.6186348722108354
2018,0.6542218289642207
2019,0.6891867890664104
2020,0.7238400439630907
2021,0.7575255655806356
2022,0.7904152222852697
2023,0.8220838138054453
2024,0.8515257415384295
2025,0.8773458941868973
2026,0.8990018414714313
2027,0.9172950721303074
2028,0.9336104071564738
2029,0.948654357663241
2030,0.9635368268800332
2031,0.9797400700803433
2032,0.9977523667076881
2033,1.018321339435119
2034,1.0422167334556875
2035,1.0676975264796633
2036,1.0934556841674619
2037,1.1183192518500356
2038,1.1417681807656455
2039,1.1636804534549077
2040,1.1834622160268018
2041,1.2018528485005135
2042,1.2199789195417226
2043,1.238791545159557
2044,1.2588322520638586
2045,1.2811881388568964
2046,1.3057075553017734
2047,1.3314895814330412
2048,1.3571977793570942
2049,1.380700960132148
2050,1.4009407024016616
2051,1.4186798602624529
2052,1.4350196243294757
2053,1.450517183143433
2054,1.4661946365880087
2055,1.4833191646045187
2056,1.5023892201204627
2057,1.5220100820901021
2058,1.5411832807946824
2059,1.560103882595563
2060,1.5777033031223167
2061,1.5932898915676885
2062,1.6074622612778535
2063,1.6210941266437278
2064,1.6348320388303077
2065,1.649133989237836
2066,1.665151697666694
2067,1.6832063435826399
2068,1.702160733141779
2069,1.7204411131243154
2070,1.7369442344438224
2071,1.7514160571096262
2072,1.7646038859463409
2073,1.7773846201792143
2074,1.7897788885968815
2075,1.8020076318138059
2076,1.8143602857608947
2077,1.8272655701998182
2078,1.8415120233569344
2079,1.8572727274193537
2080,1.8739609841258749
2081,1.8906224624932864
2082,1.906667378384682
2083,1.921509912365285
2084,1.9352208165008995
2085,1.9477071475805006
2086,1.9590684007638122
2087,1.9704208869040838
2088,1.9822994650621184
2089,1.9953148694344254
2090,2.010251835122654
2091,2.0266113330496096
2092,2.0438712663935417
2093,2.0603853260235714
2094,2.074303826079234
2095,2.0859633993554954
2096,2.095927158616267
2097,2.10504369495047
2098,2.1140468101986287
2099,2.12364903018393
2100,2.13485322580605
2101,2.14915491784312
2102,2.1646459664793345
2103,2.1788037482280376
2104,2.191337918990781
2105,2.2014717875616734
2106,2.209733572661897
2107,2.217141303765309
2108,2.2244867595483337
2109,2.2326453303898375
2110,2.242603895393516
2111,2.2559579500602758
2112,2.270649243464038
2113,2.2841502789988515
2114,2.2951470159856315
2115,2.303772371826692
2116,2.310692073939073
2117,2.3161346355918098
2118,2.3211881553839278
2119,2.3265530166453026
2120,2.333650271496414
2121,2.3437108579981367
2122,2.3566925044886604
2123,2.368968136875267
2124,2.379282699760567
2125,2.3875024540132466
2126,2.392639694745803
2127,2.396259736705967
2128,2.3994464810683147
2129,2.403107084589779
2130,2.4087649910644395
2131,2.4186820718885724
2132,2.4309872812707907
2133,2.442908375660141
2134,2.453108975232384
2135,2.4601224158742157
2136,2.4640023627854237
2137,2.4664962549223843
2138,2.469084728609588
2139,2.4720321609577116
2140,2.475954700909005
2141,2.482032732946951
2142,2.490640246471157
2143,2.5000581834401876
2144,2.5091892412384085
2145,2.5176955932555782
2146,2.524402232728688
2147,2.5298813297366043
2148,2.5346737412153884
2149,2.53870212211413
2150,2.542638526334389
2151,2.5468855080024
2152,2.552580264915621
2153,2.5613005381030636
2154,2.5727427994995256
2155,2.5842092475874394
2156,2.594001380402584
2157,2.6016475460153545
2158,2.606617271786541
2159,2.6094001398912705
2160,2.6112619636148873
2161,2.6135825593400215
2162,2.617854540244948
2163,2.6255677125608807
2164,2.6368149468461266
2165,2.6480208793215763
2166,2.6577086277458437
2167,2.6648578752993597
2168,2.6685837340481253
2169,2.670650895932634
2170,2.6722872878056525
2171,2.674438202198476
2172,2.6781315391196783
2173,2.684908499920449
2174,2.6943999762424977
2175,2.7051573467957226
2176,2.71588063132808
2177,2.72477866116216
2178,2.730975398206729
