year,temp_C_global
2000,0.16204876141825608
2001,0.2166620777353715
2002,0.2630864585246143
2003,0.29839182040794887
2004,0.3262901033148884
2005,0.34921879273271483
2006,0.36680243071367624
2007,0.3845947762195048
2008,0.4068092897806259
2009,0.4324184907479536
2010,0.4605967332010279
2011,0.4905908211579644
2012,0.5210776388676881
2013,0.5543893216670639
2014,0.5879312621872086
2015,0.6237944617950086
2016,0.663273379622936
2017,0.7034248714287343
2018,0.7441843281740037
2019,0.7849278404832019
2020,0.8258629403789546
2021,0.8662889594988576
2022,0.906053518292774
2023,0.9446591738738084
2024,0.9810452043093743
2025,1.0137610452351933
2026,1.0420418679528751
2027,1.0663950016575607
2028,1.0879782159791724
2029,1.107486212948527
2030,1.1258254698654653
2031,1.144451721616206
2032,1.1641540292472017
2033,1.1858898162537619
2034,1.2106665653950028
2035,1.2372184370020571
2036,1.2644279850862092
2037,1.2912409552642448
2038,1.3170359869536412
2039,1.3415956024999072
2040,1.3642288103419271
2041,1.3854567825714013
2042,1.4062429888868628
2043,1.4274954518753118
2044,1.4497964009367976
2045,1.4742492402094065
2046,1.5009121309787563
2047,1.5290878312903957
2048,1.5576348985096624
2049,1.5845516699477136
2050,1.6086546683574126
2051,1.6303493814345416
2052,1.650477401156654
2053,1.6695095748941826
2054,1.6883900325232393
2055,1.708369484331151
2056,1.7300785902437799
2057,1.7524179662043795
2058,1.774465203213035
2059,1.7963340188815713
2060,1.817010338632913
2061,1.8357056213429481
2062,1.8528064717801453
2063,1.8690360839206805
2064,1.8849951877229696
2065,1.901151310140357
2066,1.9186315123800997
2067,1.9379029266418586
2068,1.9580833769792236
2069,1.9777781206216942
2070,1.995882873691846
2071,2.011993530621927
2072,2.0266250803010872
2073,2.0405267119124413
2074,2.0537371502046367
2075,2.0664681499814934
2076,2.0790212057457054
2077,2.091831671574197
2078,2.105701187023719
2079,2.120919603549062
2080,2.1370671186077463
2081,2.1533307126704635
2082,2.169144506652263
2083,2.183905433671866
2084,2.197555961219501
2085,2.20994039849597
2086,2.22105485105524
2087,2.231871775836461
2088,2.242931257927897
2089,2.2548654848599563
2090,2.2685128944496484
2091,2.283563943080059
2092,2.299604247940076
2093,2.315191649739985
2094,2.328516004616434
2095,2.3396636855973068
2096,2.349006598557932
2097,2.357232813968882
2098,2.365025594086794
2099,2.373086934408874
2100,2.3824471373100966
2101,2.3960790771054516
2102,2.4122184031899367
2103,2.4270036859459263
2104,2.440139051536727
2105,2.4508966494869826
2106,2.4596007218934264
2107,2.4670744918753202
2108,2.4740254569367006
2109,2.4812932868315904
2110,2.4898516085325286
2111,2.501237103339687
2112,2.5140174822277683
2113,2.526080312865921
2114,2.536213735524854
2115,2.544299566758944
2116,2.5507791200656906
2117,2.5557359480084467
2118,2.5600248123015956
2119,2.5642429479304676
2120,2.569644212849316
2121,2.5774302410619625
2122,2.587796552348062
2123,2.597913063063518
2124,2.606581848813408
2125,2.613589424766941
2126,2.617930825661936
2127,2.6207484124644767
2128,2.622924858469294
2129,2.6252589685699173
2130,2.6291370794027915
2131,2.6366576771228067
2132,2.6465860728453534
2133,2.6566012882167365
2134,2.6654420936632617
2135,2.671625692791414
2136,2.674909870415747
2137,2.676536299438377
2138,2.6777402796445746
2139,2.678822042833021
2140,2.6803899107263836
2141,2.683556812665052
2142,2.6888560586963264
2143,2.695039484598412
2144,2.7011902462291393
2145,2.706979505557816
2146,2.7113454476781844
2147,2.714623820672378
2148,2.7172603336038055
2149,2.7191942454860194
2150,2.721009362839497
2151,2.723101829188984
2152,2.72650026308716
2153,2.732688094245239
2154,2.7416522498207763
2155,2.751273927375804
2156,2.7600270915855254
2157,2.767339186927153
2158,2.772563985126637
2159,2.775906000153206
2160,2.778300694283907
2161,2.780891209957241
2162,2.785005698146017
2163,2.792048413428045
2164,2.8023242682072333
2165,2.8130083482462522
2166,2.8226878763663272
2167,2.8303551699218543
2168,2.834996000408849
2169,2.837874568774804
2170,2.8399558611731357
2171,2.842064625026608
2172,2.845152620571193
2173,2.8506624390261956
2174,2.8585298494161253
2175,2.8676708298678566
2176,2.877019687180917
2177,2.884991376226477
2178,2.8906672269589118
2179,2.894526463231554
2180,2.89720143172094
2181,2.8991059166760773
2182,2.900697289398139
2183,2.902315060617864
2184,2.9045253948221634
2185,2.9080622199290374
2186,2.9141128472520546
2187,2.9217980805860693
2188,2.929766682421047
2189,2.938004908467295
2190,2.9448760100659674
2191,2.9493414817831063
2192,2.9522238542996515
2193,2.954495905418075
2194,2.95676433676196
2195,2.9596444199913168
2196,2.964549131032552
2197,2.97220487523646
2198,2.981584047681347
2199,2.990566791231637
2200,2.9977098364736308
2201,3.002445774179711
2202,3.0053863392023348
2203,3.0076088910791814
2204,3.009055194332508
2205,3.010021453924139
2206,3.0109381622124567
2207,3.0123612613707667
2208,3.0153731283559764
2209,3.020396195831006
2210,3.0269722144608147
2211,3.0338896802368547
2212,3.040294164935833
2213,3.0455122206393486
2214,3.049440430294415
2215,3.0518946521472627
2216,3.052924618372782
2217,3.0537960863716487
2218,3.055265131935506
2219,3.058161836787021
2220,3.063458528537013
2221,3.0708983822753364
2222,3.0802793932688997
2223,3.0896374291350357
2224,3.096533750240849
2225,3.101060862466234
2226,3.1035209408606756
2227,3.1048959240683045
2228,3.105985476218846
2229,3.107650210534855
2230,3.111446758239179
2231,3.117303316420756
2232,3.1238883105382156
2233,3.1307731424636547
2234,3.1371188258298237
2235,3.1420853987261057
2236,3.1453251188246947
2237,3.147203935406004
2238,3.148751543547041
2239,3.150535029103237
2240,3.1534044551174376
2241,3.1585902574030547
2242,3.1664049208421963
2243,3.175120997864041
2244,3.183136406518695
2245,3.189402110163345
2246,3.1933893822714507
2247,3.19602151400776
2248,3.197815558979504
2249,3.198926788510397
2250,3.1998171987284763
2251,3.2008503297097195
2252,3.2027473953376875
2253,3.2063977448217877
2254,3.212170128472586
2255,3.2189014513807637
2256,3.2256306189244297
2257,3.2319552018602438
2258,3.2369188764687054
2259,3.240441257813839
2260,3.2424606507982485
2261,3.2432725414596106
2262,3.244105229371633
2263,3.2456282702645427
2264,3.2487202792273386
2265,3.254340581633218
2266,3.26213995040487
2267,3.271376615190794
2268,3.2795970509487318
2269,3.2851728742143096
2270,3.2884733704468196
2271,3.290041491864491
2272,3.2906165088921076
2273,3.2910387289385508
2274,3.292748975861131
2275,3.296655999110306
2276,3.3024334191128917
2277,3.3086348972003368
2278,3.314228259129252
2279,3.3187117432539868
2280,3.3213406496023006
2281,3.3224710808565128
2282,3.3232047638887208
2283,3.3240546692720736
2284,3.3257806994435084
2285,3.3297015443208515
2286,3.3363197582488597
2287,3.344303698574161
2288,3.351987040798083
2289,3.3573084931939685
2290,3.3603829157900997
2291,3.3622591810119307
2292,3.362787269750104
2293,3.362634281489305
2294,3.36295761100489
2295,3.3653336869012334
2296,3.3701972363085826
2297,3.3771049390656733
2298,3.3846225561778227
2299,3.3905648568254927
2300,3.3942655625382576
