year,temp_C_global
2000,0.16380143921561008
2001,0.21041081568219522
2002,0.2508932080116312
2003,0.28188954485408635
2004,0.30458095462919677
2005,0.32234243758947734
2006,0.3356506367119245
2007,0.34914372694365847
2008,0.36565767953393524
2009,0.3840796101292241
2010,0.4070659318649177
2011,0.4330529180390529
2012,0.46043036374720725
2013,0.49140636977924446
2014,0.5223421834579566
2015,0.5526406984537765
2016,0.5821799569290548
2017,0.6114435388100953
2018,0.6406491098044776
2019,0.6691989757860076
2020,0.6975601998143691
2021,0.7261077446589882
2022,0.7556339472644203
2023,0.7851253666571688
2024,0.8128776437014381
2025,0.8367287197474208
2026,0.855592512342772
2027,0.8701662973541345
2028,0.8819940627802282
2029,0.8918833264704887
2030,0.9009213886691813
2031,0.9106362525936055
2032,0.9216744238850397
2033,0.9352368258349767
2034,0.9525728624747968
2035,0.9717181662847468
2036,0.99107174300569
2037,1.0091489105051297
2038,1.0251623108966714
2039,1.038863164905015
2040,1.0493795820824108
2041,1.0574501883322878
2042,1.0644155822957981
2043,1.0715785927332924
2044,1.0797411750770225
2045,1.0904058916727362
2046,1.1035468437545002
2047,1.1181343775607915
2048,1.1325656105943605
2049,1.1441366637799013
2050,1.1514028972081487
2051,1.155344931765352
2052,1.1574180146670172
2053,1.158302260262157
2054,1.1593109146719547
2055,1.162128625947875
2056,1.167513033963019
2057,1.1738030721227846
2058,1.1797157159941127
2059,1.1854600995361246
2060,1.1896572601433104
2061,1.1913879425475842
2062,1.1913680818118393
2063,1.1906600681569985
2064,1.19009360402571
2065,1.190284461249166
2066,1.1927499233473444
2067,1.1980187820333716
2068,1.2047510591097867
2069,1.210972371618932
2070,1.215214365262574
2071,1.2170014043497255
2072,1.2171491819168287
2073,1.2167679078925757
2074,1.2159253298262587
2075,1.2149325982943857
2076,1.2142027007505063
2077,1.2143248102131126
2078,1.2163668562568155
2079,1.2206405237867215
2080,1.22647214286911
2081,1.2327107819493874
2082,1.2386131480315616
2083,1.2433783142770984
2084,1.2469984214616723
2085,1.2492967818533187
2086,1.2503282327914866
2087,1.2514801155676305
2088,1.2534652148338385
2089,1.2571043669476607
2090,1.2634695838414194
2091,1.2721289816201167
2092,1.2825275614902738
2093,1.2925461689389857
2094,1.2996900131473672
2095,1.3041999698727098
2096,1.306674356874996
2097,1.3081200174710657
2098,1.3094695607327593
2099,1.311652593180162
2100,1.3160090613704343
2101,1.3237868966908453
2102,1.3329752696504937
2103,1.3411563369363186
2104,1.3480014347487748
2105,1.3527496268396808
2106,1.3557899265386069
2107,1.357999963950835
2108,1.3600939934570815
2109,1.3628922058370576
2110,1.3673340939665217
2111,1.3749266595833003
2112,1.3839676557307898
2113,1.392182823248283
2114,1.398326557460928
2115,1.4023885588270213
2116,1.4049009186017565
2117,1.4060176204567019
2118,1.4066949319341875
2119,1.4075797117276787
2120,1.409981766843373
2121,1.4150909584243045
2122,1.4229794146360493
2123,1.4304965843401791
2124,1.4364149067072658
2125,1.4405442893437668
2126,1.4419014707397095
2127,1.4417900787621303
2128,1.4411663220750714
2129,1.4408609645105055
2130,1.4422874459822186
2131,1.447560532092357
2132,1.455171369940631
2133,1.4626217020842835
2134,1.4686236272656608
2135,1.4717256890151802
2136,1.471824231575428
2137,1.4703691494373397
2138,1.4686940918824534
2139,1.4670896023953226
2140,1.4661598315979405
2141,1.46702415280344
2142,1.470163352270311
2143,1.4741701033902883
2144,1.4780570476404042
2145,1.4814914619770025
2146,1.483381552198907
2147,1.484155430724221
2148,1.4842808207018043
2149,1.4836774721294996
2150,1.4829434805129997
2151,1.482458380388901
2152,1.4832580109318396
2153,1.486803383526766
2154,1.4929170418859123
2155,1.4992390661815267
2156,1.504178716618207
2157,1.5072199407800766
2158,1.5078052047787556
2159,1.5062935093333185
2160,1.5037770508339228
2161,1.501504434610725
2162,1.5008646940135155
2163,1.5032763626669272
2164,1.5089424980937705
2165,1.5147631390305878
2166,1.519325520244859
2167,1.5216411094307114
2168,1.5207756576155793
2169,1.5181908820706203
2170,1.5149543377527244
2171,1.5119310326656823
2172,1.5100903351816712
2173,1.5108927629464488
2174,1.514142706995207
2175,1.5186145455990965
2176,1.523158520365639
2177,1.5261346746361775
2178,1.5266725039990776
2179,1.5254006608997979
2180,1.5230533570326599
2181,1.520099108439354
2182,1.5170187585655
2183,1.5141471582260153
2184,1.5120443534434558
2185,1.5114296165818435
2186,1.513480159546483
2187,1.517139398481608
2188,1.5209656283907895
2189,1.5249853327412888
2190,1.5274979594398408
2191,1.52752611172806
2192,1.5260632597808939
2193,1.524188321224861
2194,1.5225290037210684
2195,1.5217004877245075
2196,1.5231381030822089
2197,1.5274861153117119
2198,1.5335299801655875
2199,1.5389753042152483
2200,1.5423619290765176
2201,1.543199333411958
2202,1.5422584609700989
2203,1.5407331168222806
2204,1.5385601541141103
2205,1.5360605281791484
2206,1.53367196285536
2207,1.5319550561475186
2208,1.5319953087935652
2209,1.5341374205857234
2210,1.537798328747904
2211,1.5416396151377176
2212,1.544779704390069
2213,1.546559124177029
2214,1.5469566182559298
2215,1.5458363208377315
2216,1.543324412185913
2217,1.5408009847499429
2218,1.5390323739421432
2219,1.538839140629955
2220,1.5411574059521622
2221,1.5455952805031359
2222,1.5518703512427359
2223,1.557842766066193
2224,1.5610129799160082
2225,1.5616417815968973
2226,1.5601692438337849
2227,1.5577253824222894
2228,1.555164510914639
2229,1.5533834248411846
2230,1.5539630073331172
2231,1.556699802059919
2232,1.560095577476631
2233,1.563692970034685
2234,1.5666053318803947
2235,1.5680046435438717
2236,1.5675942320977199
2237,1.5658504677478788
2238,1.563900406600192
2239,1.5623339354007477
2240,1.5620138156393257
2241,1.5641730316767855
2242,1.5690208276720474
2243,1.574623113109047
2244,1.5792937844056576
2245,1.5819939003972734
2246,1.5822802923631687
2247,1.5812431495259962
2248,1.5794684141984985
2249,1.5771394454614227
2250,1.57474542819809
2251,1.5725533871672357
2252,1.5712208198912583
2253,1.5716587894712548
2254,1.574190153853098
2255,1.577510926032403
2256,1.5806164176502642
2257,1.5831206149995127
2258,1.5840698194372878
2259,1.5834739354206802
2260,1.5813357488319122
2261,1.5780387591128373
2262,1.574914359126626
2263,1.5726388674193617
2264,1.572092202897228
2265,1.5741991382615463
2266,1.5784739754253754
2267,1.5840636921630522
2268,1.5883370988378078
2269,1.5896923727498753
2270,1.5886639173006851
2271,1.5859368060531667
2272,1.5823452599380285
2273,1.5787938406683621
2274,1.5767738835090004
2275,1.5771497945669593
2276,1.5794568477404498
2277,1.582087097237272
2278,1.5839613450201369
2279,1.5845981111579213
2280,1.583276275183993
2281,1.5804665379544915
2282,1.5773825298143476
2283,1.5745567377608296
2284,1.5727665782689169
2285,1.573345221708522
2286,1.576708385357367
2287,1.5813323642675203
2288,1.5854361730727846
2289,1.5868910419538111
2290,1.5859841983790428
2291,1.5839131329362894
2292,1.5805649538430737
2293,1.5766810280497587
2294,1.5734844722099655
2295,1.5725849700278975
2296,1.5743145109230796
2297,1.5780932724279726
2298,1.5823249607585468
2299,1.5847159689812234
2300,1.584680137934252
