year,temp_C_global
2000,0.18533761139423321
2001,0.24097575569237384
2002,0.2797093295529286
2003,0.29953255152275404
2004,0.31136152458016286
2005,0.3191975560270486
2006,0.3218282068939129
2007,0.32877452797306583
2008,0.3469066205453668
2009,0.37242810329103826
2010,0.4013309930460196
2011,0.4326718467859042
2012,0.4641952287885587
2013,0.5005022442805749
2014,0.5360688839327659
2015,0.5735153915462039
2016,0.6153646500525687
2017,0.6573258118947913
2018,0.6996278273204999
2019,0.741529007247316
2020,0.7835450505084509
2021,0.8249914070017461
2022,0.8661084833634507
2023,0.9059571528502641
2024,0.9427474474030637
2025,0.9741376289962618
2026,0.9993809362030166
2027,1.0199486988660742
2028,1.0381742673004555
2029,1.055077081605458
2030,1.071933736862055
2031,1.0907508588096417
2032,1.1122926534793092
2033,1.1377283697862486
2034,1.1682199644475755
2035,1.2006472863712978
2036,1.232934902159815
2037,1.263217101896107
2038,1.290853104595221
2039,1.3157475833275007
2040,1.337076850194133
2041,1.3561863854902223
2042,1.3749326225733023
2043,1.3948022905777577
2044,1.4165640464567697
2045,1.4419114139154285
2046,1.4703613550060413
2047,1.5003498785868434
2048,1.5297175764884707
2049,1.555134124785124
2050,1.575207164333418
2051,1.591631609416906
2052,1.6064304071983406
2053,1.6205355114208724
2054,1.6356180384781058
2055,1.6536631092064165
2056,1.675276415096856
2057,1.697883553333387
2058,1.7198067503842476
2059,1.7414196000674054
2060,1.7609277767743328
2061,1.777354545336703
2062,1.7918757606392888
2063,1.8059894605882258
2064,1.8207052763178748
2065,1.8366882645792175
2066,1.8557619830059855
2067,1.878250499725407
2068,1.9020956694633855
2069,1.9246684522321804
2070,1.9442914004056473
2071,1.9606774780400003
2072,1.9752167875526727
2073,1.989456814666924
2074,2.003415862851245
2075,2.0174677001721433
2076,2.0320614278652824
2077,2.047882688868124
2078,2.0661855284206494
2079,2.0871320036159524
2080,2.109637801882589
2081,2.132087401563906
2082,2.15358654523709
2083,2.1732488825306744
2084,2.191326622727434
2085,2.2077054597104055
2086,2.2226316413530345
2087,2.237997804185669
2088,2.254599239384765
2089,2.273358390850719
2090,2.295447825071083
2091,2.3198121595584196
2092,2.345520923878359
2093,2.369812580983809
2094,2.389810662505149
2095,2.4063958858267718
2096,2.420671987838718
2097,2.4341335740769336
2098,2.447942756781326
2099,2.4631989749539835
2100,2.4814315446457726
2101,2.498910198066876
2102,2.5144780885960945
2103,2.530398966551684
2104,2.5457921833295583
2105,2.559304689320091
2106,2.5714789377431684
2107,2.583483072313043
2108,2.596177484082493
2109,2.610521909740796
2110,2.627624210743882
2111,2.64938143704551
2112,2.672744472400236
2113,2.6943998616932614
2114,2.71274499228453
2115,2.72820993684923
2116,2.7417616697067517
2117,2.7537625501017313
2118,2.7656385426314163
2119,2.778231408199767
2120,2.793313871133882
2121,2.8123124191378404
2122,2.8349492228290174
2123,2.8562602229208567
2124,2.874865727702452
2125,2.89074442738102
