year,temp_C_global
2000,0.12286633421105109
2001,0.1696852438189972
2002,0.20118836270499652
2003,0.21684129148991005
2004,0.22938448058113448
2005,0.2408286481876868
2006,0.24674092307690876
2007,0.253913048958916
2008,0.2686035682611806
2009,0.2868427144710316
2010,0.3047924461531746
2011,0.32523544928514814
2012,0.3456589462397729
2013,0.36935046511221625
2014,0.3927356953790454
2015,0.4144392227949897
2016,0.43818110670395305
2017,0.46247839924509637
2018,0.48724327208240814
2019,0.5117648444715145
2020,0.5363210562809563
2021,0.5611754724166237
2022,0.5870003823591049
2023,0.6127943111806043
2024,0.6369840439200173
2025,0.6576283027711053
2026,0.6738410362876032
2027,0.6863354909399814
2028,0.6965309462882184
2029,0.7050873648518666
2030,0.7129255753445568
2031,0.7212931297171973
2032,0.7306107234636671
2033,0.7418279891099634
2034,0.7559185129914571
2035,0.7709244932700382
2036,0.7853846733138751
2037,0.7979709381020009
2038,0.8080909787238674
2039,0.8156030788445167
2040,0.81982457210324855
2041,0.8216159056847531
2042,0.8222991681921265
2043,0.8229914272660025
2044,0.8243300769443415
2045,0.8275914291523531
2046,0.8326221940371307
2047,0.8384343219123874
2048,0.8435754506832848
2049,0.8456902538373389
2050,0.843662151575605
2051,0.8386322374747842
2052,0.8320559774301949
2053,0.8245709032605947
2054,0.8173584761059388
2055,0.8118814457326339
2056,0.8087103054019694
2057,0.8062224499612923
2058,0.8032560829355605
2059,0.8000303807658339
2060,0.7953070106354693
2061,0.7884023088838693
2062,0.7800985534812545
2063,0.7713806057840761
2064,0.7629727868580788
2065,0.7553865115198523
2066,0.7499391358584032
2067,0.7469911357131164
2068,0.7452304572524638
2069,0.742849736333251
2070,0.7385901238710192
2071,0.7321516402258209
2072,0.724390832891194
2073,0.7163333345556465
2074,0.7080167170773223
2075,0.6997102748322589
2076,0.6917581284144626
2077,0.6846635481308004
2078,0.6793424363997046
2079,0.6759944584407088
2080,0.6739399146836959
2081,0.6720044821874759
2082,0.669472380787331
2083,0.6657046159078784
2084,0.6608019853563502
2085,0.6546658399324378
2086,0.6474194227428595
2087,0.6403578229806633
2088,0.6340988629553413
2089,0.6293464982060483
2090,0.6270005983954189
2091,0.6264737698301553
2092,0.6271599548417331
2093,0.6271542802975744
2094,0.6243251248880889
2095,0.6190704778066604
2096,0.6120432357489222
2097,0.6042228617006403
2098,0.5964491541422968
2099,0.5895346864606993
2100,0.5846227825327664
2101,0.5791290496157654
2102,0.5721645904882803
2103,0.565376458037021
2104,0.5582045682507674
2105,0.5497330334389295
2106,0.5402527424162954
2107,0.530525049631109
2108,0.5211449633394122
2109,0.5128030890538126
2110,0.5063035214619286
2111,0.502994346726309
2112,0.5010231349128095
2113,0.4981464349947632
2114,0.49319372439337117
2115,0.4862743903844625
2116,0.47796314403605733
2117,0.4684551994319638
2118,0.45869907855667746
2119,0.4493018675865913
2120,0.44150172279774946
2121,0.43636541126704464
2122,0.4338416236786259
2123,0.43073795541152016
2124,0.42596049586273466
2125,0.4193934284510844
2126,0.41017737492445694
2127,0.3996918887800113
2128,0.3888877739029365
2129,0.3785590587544644
2130,0.3700365755098117
2131,0.3652935667496825
2132,0.3626570850703853
2133,0.3596568930214247
2134,0.35508331233963475
2135,0.34762916916927755
2136,0.33733109438759235
2137,0.325723600501147
2138,0.3141162415490646
2139,0.30275466692337194
2140,0.2921882778096334
2141,0.2834574251198234
2142,0.2769338971087114
2143,0.27114956062305196
2144,0.26514717464780235
2145,0.2586341165842404
2146,0.2505837668460832
2147,0.24150779602843975
2148,0.23188805700276427
2149,0.2216653889811332
2150,0.21143427160990313
2151,0.20154768659205413
2152,0.1929940503463955
2153,0.18713324768868633
2154,0.18366985212474207
2155,0.18021821887524447
2156,0.17528367464266992
2157,0.16845789665652544
2158,0.15929420198613786
2159,0.1482440747427045
2160,0.1364326124043831
2161,0.12507729420505231
2162,0.11548335551750821
2163,0.10893956376891722
2164,0.10550317812185495
2165,0.10201985226896026
2166,0.09719451055062367
2167,0.09012874631047041
2168,0.08004923691393773
2169,0.06850423156250252
2170,0.05656701187082269
2171,0.0450612086844312
2172,0.03488444970040139
2173,0.02738685384492623
2174,0.022238981513229228
2175,0.0181683015870987
2176,0.014034862282333305
2177,0.008276945647323841
2178,1.4845205620717117e-4
2179,-0.009619117929926868
2180,-0.020259330143645893
2181,-0.03129955276244789
2182,-0.04228411723287684
2183,-0.052912615542497154
2184,-0.06267314232736887
2185,-0.07091323532466343
2186,-0.07654906471726164
2187,-0.08073773283627694
2188,-0.08490083105778667
2189,-0.08898062775693016
2190,-0.09462582789140428
2191,-0.10268292362503362
2192,-0.11207364973208034
2193,-0.12170783428078413
2194,-0.13099427609678227
2195,-0.139368670065814
2196,-0.14548158235989073
2197,-0.148818398751713
2198,-0.1506765197803449
2199,-0.15332845561549835
2200,-0.15811507596984498
2201,-0.16540120478449227
2202,-0.17431381214628894
2203,-0.18364647642627685
2204,-0.1934774513918297
2205,-0.20349218779759803
2206,-0.21328699949580077
2207,-0.22234007997301364
2208,-0.2296399496125291
2209,-0.23493707652761997
2210,-0.2388793777693654
2211,-0.24281016862625748
2212,-0.24755085861474269
2213,-0.2536904552917332
2214,-0.2611658460096179
2215,-0.2700646572317795
2216,-0.2802026010537687
2217,-0.2902008167361696
2218,-0.2993502815178266
2219,-0.30690136090276154
2220,-0.31202131932381216
2221,-0.3151989719351401
2222,-0.3167581897381119
2223,-0.3188452723460996
2224,-0.3238146715753183
2225,-0.3312507151471802
2226,-0.3406232960295791
2227,-0.3507571479971946
2228,-0.36083089151322834
2229,-0.36999288975122
2230,-0.3767684715485521
2231,-0.3814833727226271
2232,-0.38567903298684847
2233,-0.38978780220846954
2234,-0.39466736425483895
2235,-0.4010597458587589
2236,-0.40918664960071105
2237,-0.41850003223901744
2238,-0.42787395086636926
2239,-0.43675369679960996
2240,-0.4443370117960975
2241,-0.44948498887382693
2242,-0.45210756556451615
2243,-0.4541884956781733
2244,-0.4573475774243926
2245,-0.4625210077109527
2246,-0.4700271589437808
2247,-0.4786973526193264
2248,-0.48794021294851075
2249,-0.4975729277706139
2250,-0.5071286967830311
2251,-0.5162565366659346
2252,-0.5242629778101763
2253,-0.5303570791746764
2254,-0.5343404567746032
2255,-0.5375953694617512
2256,-0.5411095205945119
2257,-0.5452388570616747
2258,-0.5508776373927513
2259,-0.5579397286333196
2260,-0.5663792727285698
2261,-0.5757721561274651
2262,-0.5848060197083917
2263,-0.5928707146307148
2264,-0.5991629290757033
2265,-0.6028690457554052
2266,-0.6045736191347518
2267,-0.6051625289490347
2268,-0.607232711204857
2269,-0.6122157017557813
2270,-0.6194503081280682
2271,-0.6281725971332295
2272,-0.6375349778783663
2273,-0.6466537253516783
2274,-0.6541141177048216
2275,-0.6591718432383159
2276,-0.6623947020188478
2277,-0.6654185582519472
2278,-0.6692680223836639
2279,-0.6743556811809501
2280,-0.681319939790971
2281,-0.6896102008001592
2282,-0.6980035404871457
2283,-0.7060028771622366
2284,-0.7128802853447183
2285,-0.7173941184113664
2286,-0.7192488101583016
2287,-0.7200365132134141
2288,-0.7214971499983259
2289,-0.7256506344112421
2290,-0.7320447303622857
2291,-0.7394363926798558
2292,-0.7479073167436261
2293,-0.7567100306859764
2294,-0.7646614514871501
2295,-0.7702513400728942
2296,-0.7732824119118671
2297,-0.7744184920481197
2298,-0.7752827902081313
2299,-0.7780832800962116
2300,-0.7832649715473095
